#A:alice I:bob B:charlie 
#auth:NB2,['A', 'B']
#NB2:[[1, 'X2'], [2, 'X7'], [3, 'X12'], [4, 'X17'], [5, 'X22'], [6, 'X27'], [7, 'X32'], [8, 'X37'], [9, 'X42'], [10, 'X47']]
#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:32:46:293,3,0,alice,-,generateNumber,X11,anbxj.Crypto_ByteArray
11:32:46:293,3,0,alice,-,AnBx_Params,X1;X11,anbxj.AnBx_Params
11:32:46:293,3,0,alice,-,AnBx_Params,alice;X1;X11,anbxj.AnBx_Params
11:32:46:293,3,0,alice,bob,sent,alice;X1;X11,javax.crypto.SealedObject
11:32:46:289,3,0,bob,alice,received,alice;X1;X11,javax.crypto.SealedObject
11:32:46:289,3,0,bob,-,eq_check,alice,java.lang.String.toString
11:32:46:289,3,1,bob,-,AnBx_Params,alice;@1794d431,anbxj.AnBx_Params
11:32:46:289,3,1,bob,charlie,sent,alice;@1794d431,javax.crypto.SealedObject
11:32:46:275,3,1,charlie,bob,received,alice;@1794d431,javax.crypto.SealedObject
11:32:46:275,3,1,charlie,-,AnBx_Params,X1;X11,anbxj.AnBx_Params
11:32:46:275,3,1,charlie,-,inv_check,X11,anbxj.Crypto_ByteArray.toString
11:32:46:275,3,1,charlie,-,eq_check,alice,java.lang.String.toString
11:32:46:275,3,2,charlie,-,generateNumber,X12,anbxj.Crypto_ByteArray
11:32:46:275,3,2,charlie,-,generateNumber,X13,anbxj.Crypto_ByteArray
11:32:46:275,3,2,charlie,-,AnBx_Params,X14;X13,anbxj.AnBx_Params
11:32:46:275,3,2,charlie,bob,sent,X14;X13,javax.crypto.SealedObject
11:32:46:289,3,2,bob,charlie,received,X14;X13,javax.crypto.SealedObject
11:32:46:289,3,2,bob,-,inv_check,@5442a311,javax.crypto.SealedObject.toString
11:32:46:289,3,2,bob,-,inv_check,@1794d431,javax.crypto.SealedObject.toString
11:32:46:289,3,3,bob,alice,sent,@5442a311,javax.crypto.SealedObject
11:32:46:293,3,3,alice,bob,received,@5442a311,javax.crypto.SealedObject
11:32:46:293,3,3,alice,-,eq_check,X14,anbxj.Crypto_ByteArray.toString
11:32:46:293,3,4,alice,bob,sent,@544fe44c,javax.crypto.SealedObject
11:32:46:289,3,4,bob,alice,received,@544fe44c,javax.crypto.SealedObject
11:32:46:289,3,4,bob,-,inv_check,@4667ae56,javax.crypto.SealedObject.toString
11:32:46:289,3,5,bob,charlie,sent,@4667ae56,javax.crypto.SealedObject
