#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
12:13:37:215,7,1,alice,-,eq_check,alice,java.lang.String.toString
12:13:35:593,8,0,alice,-,generateNumber,X28,anbxj.Crypto_ByteArray
12:13:35:593,8,0,alice,-,generateNumber,X29,anbxj.Crypto_ByteArray
12:13:35:593,8,0,alice,-,AnBx_Params,X29;bob;X28,anbxj.AnBx_Params
12:13:37:238,8,0,alice,bob,sent,X29;bob;X28,javax.crypto.SealedObject
12:13:37:278,8,0,bob,alice,received,X29;bob;X28,javax.crypto.SealedObject
12:13:35:556,8,0,bob,-,AnBx_Params,X29;bob;X28,anbxj.AnBx_Params
12:13:37:279,8,0,bob,-,eq_check,bob,java.lang.String.toString
12:13:35:556,8,1,bob,-,generateNumber,X30,anbxj.Crypto_ByteArray
12:13:35:556,8,1,bob,-,generateNumber,X31,anbxj.Crypto_ByteArray
12:13:35:556,8,1,bob,-,AnBx_Params,X30;alice;X31,anbxj.AnBx_Params
12:13:37:304,8,1,bob,alice,sent,X30;alice;X31,javax.crypto.SealedObject
12:13:37:344,8,1,alice,bob,received,X30;alice;X31,javax.crypto.SealedObject
12:13:35:593,8,1,alice,-,AnBx_Params,X30;alice;X31,anbxj.AnBx_Params
12:13:37:345,8,1,alice,-,eq_check,alice,java.lang.String.toString
12:13:35:593,9,0,alice,-,generateNumber,X32,anbxj.Crypto_ByteArray
12:13:35:593,9,0,alice,-,generateNumber,X33,anbxj.Crypto_ByteArray
12:13:35:593,9,0,alice,-,AnBx_Params,X33;bob;X32,anbxj.AnBx_Params
12:13:37:368,9,0,alice,bob,sent,X33;bob;X32,javax.crypto.SealedObject
12:13:37:408,9,0,bob,alice,received,X33;bob;X32,javax.crypto.SealedObject
12:13:35:556,9,0,bob,-,AnBx_Params,X33;bob;X32,anbxj.AnBx_Params
12:13:37:409,9,0,bob,-,eq_check,bob,java.lang.String.toString
12:13:35:556,9,1,bob,-,generateNumber,X34,anbxj.Crypto_ByteArray
12:13:35:556,9,1,bob,-,generateNumber,X35,anbxj.Crypto_ByteArray
12:13:35:556,9,1,bob,-,AnBx_Params,X34;alice;X35,anbxj.AnBx_Params
12:13:37:431,9,1,bob,alice,sent,X34;alice;X35,javax.crypto.SealedObject
12:13:37:472,9,1,alice,bob,received,X34;alice;X35,javax.crypto.SealedObject
12:13:35:593,9,1,alice,-,AnBx_Params,X34;alice;X35,anbxj.AnBx_Params
12:13:37:474,9,1,alice,-,eq_check,alice,java.lang.String.toString
12:13:35:593,10,0,alice,-,generateNumber,X36,anbxj.Crypto_ByteArray
12:13:35:593,10,0,alice,-,generateNumber,X37,anbxj.Crypto_ByteArray
12:13:35:593,10,0,alice,-,AnBx_Params,X37;bob;X36,anbxj.AnBx_Params
12:13:37:496,10,0,alice,bob,sent,X37;bob;X36,javax.crypto.SealedObject
12:13:37:537,10,0,bob,alice,received,X37;bob;X36,javax.crypto.SealedObject
12:13:35:556,10,0,bob,-,AnBx_Params,X37;bob;X36,anbxj.AnBx_Params
12:13:37:539,10,0,bob,-,eq_check,bob,java.lang.String.toString
12:13:35:556,10,1,bob,-,generateNumber,X38,anbxj.Crypto_ByteArray
12:13:35:556,10,1,bob,-,generateNumber,X39,anbxj.Crypto_ByteArray
12:13:35:556,10,1,bob,-,AnBx_Params,X38;alice;X39,anbxj.AnBx_Params
12:13:37:564,10,1,bob,alice,sent,X38;alice;X39,javax.crypto.SealedObject
12:13:37:604,10,1,alice,bob,received,X38;alice;X39,javax.crypto.SealedObject
12:13:35:593,10,1,alice,-,AnBx_Params,X38;alice;X39,anbxj.AnBx_Params
12:13:37:605,10,1,alice,-,eq_check,alice,java.lang.String.toString
