#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:08:35:960,2,5,alice,-,inv_check,X4,anbxj.Crypto_ByteArray.toString
11:08:35:960,3,0,alice,-,generateNumber,X6,anbxj.Crypto_ByteArray
11:08:35:971,3,0,alice,-,AnBx_Params,alice;bob;X6,anbxj.AnBx_Params
11:08:35:972,3,0,alice,bob,sent,alice;bob;X6,string
11:08:36:015,3,0,bob,alice,received,alice;bob;X6,string
11:08:36:016,3,0,bob,-,eq_check,bob,java.lang.String.toString
11:08:36:016,3,0,bob,-,inv_check,X6,anbxj.Crypto_ByteArray.toString
11:08:36:017,3,1,bob,-,generateNumber,X7,anbxj.Crypto_ByteArray
11:08:36:031,3,1,bob,-,generateNumber,X8,anbxj.Crypto_ByteArray
11:08:36:044,3,1,bob,-,AnBx_Params,alice;charlie;bob;X8;X6,anbxj.AnBx_Params
11:08:36:047,3,1,bob,alice,sent,alice;charlie;bob;X8;X6,string
11:08:36:093,3,1,alice,bob,received,alice;charlie;bob;X8;X6,string
11:08:36:094,3,1,alice,-,eq_check,alice,java.lang.String.toString
11:08:36:094,3,1,alice,-,eq_check,bob,java.lang.String.toString
11:08:36:094,3,1,alice,-,eq_check,charlie,java.lang.String.toString
11:08:36:094,3,1,alice,-,eq_check,X6,anbxj.Crypto_ByteArray.toString
11:08:36:095,3,2,alice,-,AnBx_Params,alice;charlie;bob;X8;X6,anbxj.AnBx_Params
11:08:36:099,3,2,alice,charlie,sent,alice;charlie;bob;X8;X6,string
11:08:36:143,3,2,charlie,alice,received,alice;charlie;bob;X8;X6,string
11:08:36:144,3,2,charlie,-,eq_check,alice,java.lang.String.toString
11:08:36:144,3,2,charlie,-,eq_check,charlie,java.lang.String.toString
11:08:36:145,3,3,charlie,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:36:170,3,3,charlie,-,AnBx_Params,@4ef782af;X6;alice;charlie,anbxj.AnBx_Params
11:08:36:178,3,3,charlie,alice,sent,@4ef782af;X6;alice;charlie,java.security.SignedObject
11:08:36:219,3,3,alice,charlie,received,@4ef782af;X6;alice;charlie,java.security.SignedObject
